job,arrival,started,finished,user,user_1_st,user_2_st,user_3_st,user_4_st,user_5_st
2349078614704,0.6475270047110225,2.1764773083269877,3.913915644290678,1,1.73743833596369,4.052468658147213,1.932416760235145,3.759809366555541,1.2072793782645943
2349078614928,2.1764773083269877,2.1764773083269877,4.850914206889829,5,3.766598719209059,3.898567633576889,3.401861688174,4.425448290135827,2.674436898562841
2349078614704,5.77652469682941,5.77652469682941,8.099640510092778,1,2.3231158132633674,4.573573493800223,2.5474241678083294,4.931561071069534,3.4421365802872255
2349078615152,4.112278551735408,5.77652469682941,8.789238172942579,5,3.123808053655355,3.4223990216751217,4.047736081073975,3.1214099984678985,3.0127134761131673
2349078616888,7.8607122035498485,7.8607122035498485,9.431377150657905,4,3.4993530405721502,2.1167418045898545,2.9545782757918446,1.570664947108056,4.09845552625742
2349078614928,6.800835144897773,7.8607122035498485,10.809460492068112,2,2.8438330864771664,2.9487482885182636,3.578115573835062,3.330388875519817,3.8356091509791077
2349078617672,8.238246569126519,9.261323173411537,11.072260899087022,1,1.810937725675485,3.2987463421606833,3.740586938355766,2.951519287610889,2.9674928725084895
2349078614704,9.261323173411537,9.261323173411537,11.702336999533154,5,4.202634393749834,4.007052259371105,3.2346832667051864,4.043794630636743,2.441013826121617
2349078821184,9.365846014763678,9.431377150657905,12.017392767181551,4,3.297152319455626,2.3635084030637903,3.4227339897765403,2.586015616523647,3.407082207670096
2349078615320,9.343258004228225,9.365846014763678,12.250167534231766,3,2.975144206259886,2.723818177179033,2.884321519468088,3.0126586770276655,1.7472111621148043
2349078821352,9.45548101163748,11.574657047853872,13.22214729596511,2,2.292847786062403,1.647490248111238,3.9008206188275265,2.0231066765332812,3.5591894123064516
2349078615712,11.574657047853872,11.574657047853872,14.437585065278872,1,2.862928017425,3.023476194847008,3.852658824778107,3.2994416021558184,3.651150537455807
2348992933560,14.541872875637711,14.541872875637711,16.50475695617997,2,2.551402749743401,1.96288408054226,2.2688954693833168,2.641720261256207,3.079788887472714
2349078615152,12.766843931999361,14.541872875637711,17.94700589826545,1,3.4051330226277368,3.480010985861127,3.850517238809605,4.161791926216723,5.278212499619841
2349078821240,17.974278298335268,17.974278298335268,20.707124786310484,3,2.8723039620295476,4.8528678041442195,2.7328464879752166,3.254291526680275,3.4878957546693217
2349078617840,15.144658367970074,17.974278298335268,21.562983821050565,1,3.5887055227152986,7.131190511797079,4.721851434659624,6.011565771100671,4.692849110748977
2349078843064,21.127400807327056,21.127400807327056,22.252718897642826,5,0.7841688002843429,2.027532316158749,1.6552066705877775,0.648804723125639,1.12531809031577
2349078615152,19.00917230205696,21.127400807327056,25.429556038746945,4,5.515218075736108,5.084545684763413,4.936068236960282,4.302155231419889,5.269346756405661
2349078857544,25.32468511922602,25.32468511922602,26.47070162393574,2,2.39947800339619,1.1460165047097188,1.8585548275665456,1.2994047139443963,2.2374543530582782
